Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1989,MASSACHUSETTS,SWORDFISH,"3,619,800","1,642","10,553,244",Public,Commercial,Xiphias gladius,172482,ACCSPHIST
1989,MASSACHUSETTS,TAUTOG,"352,100",160,"149,937",Public,Commercial,Tautoga onitis,170479,ACCSPHIST
1989,MASSACHUSETTS,"TILEFISH, GOLDEN","2,600",1,"3,000",Public,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSPHIST
1989,MASSACHUSETTS,"TUNA, ALBACORE","29,500",13,"14,032",Public,Commercial,Thunnus alalunga,172419,ACCSPHIST
1989,MASSACHUSETTS,"TUNA, BIGEYE","165,800",75,"280,192",Public,Commercial,Thunnus obesus,172428,ACCSPHIST
1989,MASSACHUSETTS,"TUNA, BLUEFIN","1,832,000",831,"16,433,657",Public,Commercial,Thunnus thynnus,172421,ACCSPHIST
1989,MASSACHUSETTS,"TUNA, LITTLE TUNNY","1,200",1,"4,888",Public,Commercial,Euthynnus alletteratus,172402,ACCSPHIST
1989,MASSACHUSETTS,"TUNA, SKIPJACK","25,100",11,"5,227",Public,Commercial,Katsuwonus pelamis,172401,ACCSPHIST
1989,MASSACHUSETTS,"TUNA, YELLOWFIN","91,700",42,"125,128",Public,Commercial,Thunnus albacares,172423,ACCSPHIST
1989,MASSACHUSETTS,TUNAS **,"6,600",3,"8,244",Public,Commercial,Thunnus,172418,ACCSPHIST
1989,MASSACHUSETTS,"VERTEBRATES, JAWED","5,926,000","2,688","499,903",Public,Commercial,Gnathostomata ,914179,ACCSPHIST
1989,MASSACHUSETTS,WEAKFISH,"1,900",1,"1,903",Public,Commercial,Cynoscion regalis,169241,ACCSPHIST
1989,MASSACHUSETTS,WINDOWPANE,"4,675,300","2,121","2,753,135",Public,Commercial,Scophthalmus aquosus,172746,ACCSPHIST
1989,MASSACHUSETTS,"WOLFFISH, ATLANTIC","738,300",335,"249,512",Public,Commercial,Anarhichas lupus,171341,ACCSPHIST
1989,NEW HAMPSHIRE,ALEWIFE,"11,200",5,"5,478",Public,Commercial,Alosa pseudoharengus,161706,ACCSPHIST
1989,NEW HAMPSHIRE,BLUEFISH,"137,200",62,"40,020",Public,Commercial,Pomatomus saltatrix,168559,ACCSPHIST
1989,NEW HAMPSHIRE,"COD, ATLANTIC","3,449,800","1,565","2,169,221",Public,Commercial,Gadus morhua,164712,ACCSPHIST
1989,NEW HAMPSHIRE,"CRABS, DECAPODA (ORDER) **","61,500",28,"22,472",Public,Commercial,Decapoda,95599,ACCSPHIST
1989,NEW HAMPSHIRE,CUSK,"96,900",44,"52,415",Public,Commercial,Brosme brosme,164740,ACCSPHIST
1989,NEW HAMPSHIRE,"FLOUNDER, AMERICAN PLAICE","379,100",172,"514,771",Public,Commercial,Hippoglossoides platessoides,172877,ACCSPHIST
1989,NEW HAMPSHIRE,"FLOUNDER, WINTER","257,700",117,"304,217",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSPHIST
1989,NEW HAMPSHIRE,"FLOUNDER, WITCH","184,400",84,"360,805",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1989,NEW HAMPSHIRE,"FLOUNDER, YELLOWTAIL","174,400",79,"170,106",Public,Commercial,Limanda ferruginea,172909,ACCSPHIST
1989,NEW HAMPSHIRE,GOOSEFISH,"405,100",184,"258,684",Public,Commercial,Lophius americanus,164499,ACCSPHIST
1989,NEW HAMPSHIRE,HADDOCK,"104,200",47,"160,428",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSPHIST
1989,NEW HAMPSHIRE,"HAKE, RED","3,200",1,"1,722",Public,Commercial,Urophycis chuss,164730,ACCSPHIST
1989,NEW HAMPSHIRE,"HAKE, SILVER","126,100",57,"42,369",Public,Commercial,Merluccius bilinearis,164791,ACCSPHIST
1989,NEW HAMPSHIRE,"HAKE, WHITE","108,200",49,"48,214",Public,Commercial,Urophycis tenuis,164732,ACCSPHIST
1989,NEW HAMPSHIRE,"HAKES, RED AND WHITE **","676,300",307,"251,106",Public,Commercial,Urophycis,164729,ACCSPHIST
1989,NEW HAMPSHIRE,"HALIBUT, ATLANTIC",800,0,"1,293",Public,Commercial,Hippoglossus hippoglossus,172933,ACCSPHIST
1989,NEW HAMPSHIRE,"HERRING, ATLANTIC","625,400",284,"32,389",Public,Commercial,Clupea harengus,161722,ACCSPHIST
1989,NEW HAMPSHIRE,"LOBSTER, AMERICAN","1,430,400",649,"3,720,012",Public,Commercial,Homarus americanus,97314,ACCSPHIST
1989,NEW HAMPSHIRE,"MACKEREL, ATLANTIC","38,600",18,"12,255",Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1989,NEW HAMPSHIRE,MENHADENS **,"5,200",2,572,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,NEW HAMPSHIRE,POLLOCK,"2,108,000",956,"821,882",Public,Commercial,Pollachius virens,164727,ACCSPHIST
1989,NEW HAMPSHIRE,"POUT, OCEAN","23,500",11,"4,282",Public,Commercial,Zoarces,630979,ACCSPHIST
1989,NEW HAMPSHIRE,"REDFISH, ACADIAN","42,300",19,"28,494",Public,Commercial,Sebastes fasciatus,166774,ACCSPHIST
1989,NEW HAMPSHIRE,"SHAD, AMERICAN","30,600",14,"5,665",Public,Commercial,Alosa sapidissima,161702,ACCSPHIST
1989,NEW HAMPSHIRE,"SHARK, BLUE",100,0,92,Public,Commercial,Prionace glauca,160424,ACCSPHIST
1989,NEW HAMPSHIRE,"SHARK, PORBEAGLE",500,0,330,Public,Commercial,Lamna nasus,159911,ACCSPHIST
1989,NEW HAMPSHIRE,"SHARKS, CHONDRICHTHYES (CLASS) **","2,700",1,"1,510",Public,Commercial,Chondrichthyes,159785,ACCSPHIST
1989,NEW HAMPSHIRE,"SHRIMPS, PENAEOID **","693,000",314,"736,099",Public,Commercial,Penaeoidea,95601,ACCSPHIST
1989,NEW HAMPSHIRE,"SKATES, RAJIDAE (FAMILY) **","41,400",19,"3,664",Public,Commercial,Rajidae,160845,ACCSPHIST
1989,NEW HAMPSHIRE,"SMELT, RAINBOW","1,700",1,"1,060",Public,Commercial,Osmerus mordax,162041,ACCSPHIST
1989,NEW HAMPSHIRE,"SQUID, SHORTFIN ILLEX",300,0,50,Public,Commercial,Illex illecebrosus,82521,ACCSPHIST
1989,NEW HAMPSHIRE,"SQUIDS, LOLIGINIDAE **",100,0,26,Public,Commercial,Loliginidae,82369,ACCSPHIST
1989,NEW HAMPSHIRE,STURGEONS **,100,0,99,Public,Commercial,Acipenseridae,161064,ACCSPHIST
1989,NEW HAMPSHIRE,TAUTOG,200,0,98,Public,Commercial,Tautoga onitis,170479,ACCSPHIST
1989,NEW HAMPSHIRE,"TUNA, BLUEFIN","76,600",35,"545,361",Public,Commercial,Thunnus thynnus,172421,ACCSPHIST
1989,NEW HAMPSHIRE,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","110,900",50,"41,051",Public,Commercial,Strongylocentrotus,157968,ACCSPHIST
1989,NEW HAMPSHIRE,"VERTEBRATES, JAWED","4,900",2,"5,118",Public,Commercial,Gnathostomata ,914179,ACCSPHIST
1989,NEW HAMPSHIRE,WINDOWPANE,"16,500",7,"6,299",Public,Commercial,Scophthalmus aquosus,172746,ACCSPHIST
1989,NEW HAMPSHIRE,"WOLFFISH, ATLANTIC","39,900",18,"12,997",Public,Commercial,Anarhichas lupus,171341,ACCSPHIST
1989,RHODE ISLAND,"BASS, BLACK SEA","208,400",95,"355,304",Public,Commercial,Centropristis striata,167687,ACCSPHIST
1989,RHODE ISLAND,BLUEFISH,"1,211,700",550,"225,749",Public,Commercial,Pomatomus saltatrix,168559,ACCSPHIST
1989,RHODE ISLAND,"BONITO, ATLANTIC","75,300",34,"39,615",Public,Commercial,Sarda sarda,172409,ACCSPHIST
1989,RHODE ISLAND,"CLAM, SOFT","9,500",4,"42,801",Public,Commercial,Mya arenaria,81692,ACCSPHIST
1989,RHODE ISLAND,"CLAM, SURF, ATLANTIC","1,528,800",693,"824,929",Public,Commercial,Spisula solidissima,80944,ACCSPHIST
1989,RHODE ISLAND,"CLAMS, QUAHOG, MERCENARIA **","2,454,600","1,113","13,289,472",Public,Commercial,Mercenaria,81495,ACCSPHIST
1989,RHODE ISLAND,"COD, ATLANTIC","3,334,100","1,512","1,902,095",Public,Commercial,Gadus morhua,164712,ACCSPHIST
1989,RHODE ISLAND,"CONCHS, TRUE **","155,000",70,"381,545",Public,Commercial,Strombus,72555,ACCSPHIST
1989,RHODE ISLAND,"CRAB, ATLANTIC ROCK","25,800",12,"9,374",Public,Commercial,Cancer irroratus,98679,ACCSPHIST
1989,RHODE ISLAND,"CRAB, HORSESHOE","282,900",128,"33,948",Public,Commercial,Limulus polyphemus,82703,ACCSPHIST
1989,RHODE ISLAND,"CRAB, JONAH","1,165,300",529,"470,044",Public,Commercial,Cancer borealis,98678,ACCSPHIST
1989,RHODE ISLAND,CRUSTACEANS **,"3,407,800","1,546","2,802,928",Public,Commercial,Crustacea,83677,ACCSPHIST
1989,RHODE ISLAND,CUNNER,"4,500",2,458,Public,Commercial,Tautogolabrus adspersus,170481,ACCSPHIST
1989,RHODE ISLAND,CUSK,"5,400",2,"1,159",Public,Commercial,Brosme brosme,164740,ACCSPHIST
1989,RHODE ISLAND,DOLPHINFISH **,"11,400",5,"14,259",Public,Commercial,Coryphaena spp.,168790,ACCSPHIST
1989,RHODE ISLAND,"DORY, BUCKLER","26,100",12,"9,380",Public,Commercial,Zenopsis conchifera,166284,ACCSPHIST
1989,RHODE ISLAND,"EEL, AMERICAN","2,000",1,"5,545",Public,Commercial,Anguilla rostrata,161127,ACCSPHIST
1989,RHODE ISLAND,"EEL, CONGER","75,000",34,"17,196",Public,Commercial,Conger oceanicus,161326,ACCSPHIST
1989,RHODE ISLAND,"FLOUNDER, AMERICAN PLAICE","204,900",93,"209,278",Public,Commercial,Hippoglossoides platessoides,172877,ACCSPHIST
1989,RHODE ISLAND,"FLOUNDER, SUMMER","3,082,900","1,398","5,308,568",Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1989,RHODE ISLAND,"FLOUNDER, WINTER","2,401,200","1,089","2,281,081",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSPHIST
1989,RHODE ISLAND,"FLOUNDER, WITCH","278,700",126,"283,612",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1989,RHODE ISLAND,"FLOUNDER, YELLOWTAIL","1,567,000",711,"1,518,556",Public,Commercial,Limanda ferruginea,172909,ACCSPHIST
1989,RHODE ISLAND,GOOSEFISH,"1,529,400",694,"833,771",Public,Commercial,Lophius americanus,164499,ACCSPHIST
1989,RHODE ISLAND,HADDOCK,"83,200",38,"79,475",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSPHIST
1989,RHODE ISLAND,"HAKE, RED","948,700",430,"98,732",Public,Commercial,Urophycis chuss,164730,ACCSPHIST
1989,RHODE ISLAND,"HAKE, SILVER","15,261,100","6,922","2,426,069",Public,Commercial,Merluccius bilinearis,164791,ACCSPHIST
1989,RHODE ISLAND,"HAKE, WHITE","91,100",41,"25,097",Public,Commercial,Urophycis tenuis,164732,ACCSPHIST
1989,RHODE ISLAND,"HALIBUT, ATLANTIC",300,0,745,Public,Commercial,Hippoglossus hippoglossus,172933,ACCSPHIST
1989,RHODE ISLAND,HARVESTFISHES **,"4,356,900","1,976","2,446,627",Public,Commercial,Peprilus,172564,ACCSPHIST
1989,RHODE ISLAND,"HERRING, ATLANTIC","472,200",214,"66,906",Public,Commercial,Clupea harengus,161722,ACCSPHIST
1989,RHODE ISLAND,"LOBSTER, AMERICAN","5,725,800","2,597","17,530,523",Public,Commercial,Homarus americanus,97314,ACCSPHIST
1989,RHODE ISLAND,"MACKEREL, ATLANTIC","6,989,400","3,170","1,551,537",Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1989,RHODE ISLAND,"MACKEREL, KING AND CERO **","1,600",1,"1,126",Public,Commercial,Scomberomorus,172434,ACCSPHIST
1989,RHODE ISLAND,"MACKEREL, SPANISH","8,900",4,"6,656",Public,Commercial,Scomberomorus maculatus,172436,ACCSPHIST
1989,RHODE ISLAND,"PERCH, WHITE","4,700",2,"3,206",Public,Commercial,Morone americana,167678,ACCSPHIST
1989,RHODE ISLAND,POLLOCK,"77,300",35,"23,545",Public,Commercial,Pollachius virens,164727,ACCSPHIST
1989,RHODE ISLAND,PORGIES **,"3,090,800","1,402","2,546,371",Public,Commercial,Sparidae,169180,ACCSPHIST
1989,RHODE ISLAND,"POUT, OCEAN","1,149,700",522,"90,895",Public,Commercial,Zoarces,630979,ACCSPHIST
1989,RHODE ISLAND,"PUFFER, NORTHERN","1,500",1,108,Public,Commercial,Sphoeroides maculatus,173290,ACCSPHIST
1989,RHODE ISLAND,"REDFISH, ACADIAN","3,100",1,"1,243",Public,Commercial,Sebastes fasciatus,166774,ACCSPHIST
1989,RHODE ISLAND,SEAROBINS **,"17,200",8,"1,101",Public,Commercial,Triglidae,166972,ACCSPHIST
1989,RHODE ISLAND,"SHAD, AMERICAN","41,600",19,"6,245",Public,Commercial,Alosa sapidissima,161702,ACCSPHIST
1989,RHODE ISLAND,"SHARK, BLUE",900,0,216,Public,Commercial,Prionace glauca,160424,ACCSPHIST
1989,RHODE ISLAND,"SHARK, MAKO, SHORTFIN","16,000",7,"19,256",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1989,RHODE ISLAND,"SHARK, PORBEAGLE","6,100",3,"4,103",Public,Commercial,Lamna nasus,159911,ACCSPHIST
1989,RHODE ISLAND,"SHARK, SAND TIGER","2,100",1,161,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1989,RHODE ISLAND,"SHARK, SANDBAR",100,0,7,Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1989,RHODE ISLAND,"SHARK, THRESHER","1,900",1,903,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1989,RHODE ISLAND,"SHARKS, CHONDRICHTHYES (CLASS) **","19,100",9,"22,873",Public,Commercial,Chondrichthyes,159785,ACCSPHIST
1989,RHODE ISLAND,"SHARKS, DOGFISH **","4,300",2,433,Public,Commercial,Squalidae,160604,ACCSPHIST
1989,RHODE ISLAND,"SKATES, RAJIDAE (FAMILY) **","9,744,300","4,420","509,238",Public,Commercial,Rajidae,160845,ACCSPHIST
1989,RHODE ISLAND,"SMELT, RAINBOW",200,0,76,Public,Commercial,Osmerus mordax,162041,ACCSPHIST
1989,RHODE ISLAND,"SQUIDS, LOLIGINIDAE **","31,718,200","14,387","12,572,317",Public,Commercial,Loliginidae,82369,ACCSPHIST
1989,RHODE ISLAND,STURGEONS **,"2,500",1,"1,784",Public,Commercial,Acipenseridae,161064,ACCSPHIST
1989,RHODE ISLAND,SWORDFISH,"503,900",229,"1,502,373",Public,Commercial,Xiphias gladius,172482,ACCSPHIST
1989,RHODE ISLAND,TAUTOG,"214,800",97,"102,476",Public,Commercial,Tautoga onitis,170479,ACCSPHIST
1989,RHODE ISLAND,"TILEFISH, GOLDEN","61,700",28,"51,188",Public,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSPHIST
1989,RHODE ISLAND,"TUNA, ALBACORE","53,600",24,"31,763",Public,Commercial,Thunnus alalunga,172419,ACCSPHIST
1989,RHODE ISLAND,"TUNA, BIGEYE","50,800",23,"133,659",Public,Commercial,Thunnus obesus,172428,ACCSPHIST
1989,RHODE ISLAND,"TUNA, BLUEFIN","33,000",15,"126,979",Public,Commercial,Thunnus thynnus,172421,ACCSPHIST
1989,RHODE ISLAND,"TUNA, SKIPJACK",400,0,169,Public,Commercial,Katsuwonus pelamis,172401,ACCSPHIST
1989,RHODE ISLAND,"TUNA, YELLOWFIN","166,700",76,"218,314",Public,Commercial,Thunnus albacares,172423,ACCSPHIST
1989,RHODE ISLAND,TUNAS **,"36,400",17,"6,599",Public,Commercial,Thunnus,172418,ACCSPHIST
1989,RHODE ISLAND,"VERTEBRATES, JAWED","20,905,200","9,483","1,872,044",Public,Commercial,Gnathostomata ,914179,ACCSPHIST
1989,RHODE ISLAND,WEAKFISH,"9,600",4,"8,764",Public,Commercial,Cynoscion regalis,169241,ACCSPHIST
1989,RHODE ISLAND,WINDOWPANE,"1,048,400",476,"408,263",Public,Commercial,Scophthalmus aquosus,172746,ACCSPHIST
1989,RHODE ISLAND,"WOLFFISH, ATLANTIC","20,400",9,"5,422",Public,Commercial,Anarhichas lupus,171341,ACCSPHIST
1988,CONNECTICUT,ALEWIFE,"2,100",1,315,Public,Commercial,Alosa pseudoharengus,161706,ACCSPHIST
1988,CONNECTICUT,"BASS, BLACK SEA","59,300",27,"83,020",Public,Commercial,Centropristis striata,167687,ACCSPHIST
1988,CONNECTICUT,BLUEFISH,"102,000",46,"25,500",Public,Commercial,Pomatomus saltatrix,168559,ACCSPHIST
1988,CONNECTICUT,"BONITO, ATLANTIC","1,700",1,"1,020",Public,Commercial,Sarda sarda,172409,ACCSPHIST
1988,CONNECTICUT,"CATFISHES-BULLHEADS, OTHER **",200,0,50,Public,Commercial,Siluridae,164066,ACCSPHIST
1988,CONNECTICUT,"CLAMS, QUAHOG, MERCENARIA **","311,500",141,"942,639",Public,Commercial,Mercenaria,81495,ACCSPHIST
1988,CONNECTICUT,"COD, ATLANTIC","255,500",116,"168,630",Public,Commercial,Gadus morhua,164712,ACCSPHIST
1988,CONNECTICUT,"CONCHS, TRUE **","148,800",67,"247,999",Public,Commercial,Strombus,72555,ACCSPHIST
1988,CONNECTICUT,"CRAB, BLUE","2,600",1,"1,300",Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,CONNECTICUT,"CRABS, DECAPODA (ORDER) **","24,100",11,"6,507",Public,Commercial,Decapoda,95599,ACCSPHIST
1988,CONNECTICUT,CRUSTACEANS **,"110,000",50,"440,000",Public,Commercial,Crustacea,83677,ACCSPHIST
1988,CONNECTICUT,CUSK,200,0,50,Public,Commercial,Brosme brosme,164740,ACCSPHIST
1988,CONNECTICUT,"EEL, AMERICAN","42,000",19,"42,000",Public,Commercial,Anguilla rostrata,161127,ACCSPHIST
1988,CONNECTICUT,"FLOUNDER, AMERICAN PLAICE","20,000",9,"30,000",Public,Commercial,Hippoglossoides platessoides,172877,ACCSPHIST
1988,CONNECTICUT,"FLOUNDER, SUMMER","740,900",336,"1,296,575",Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1988,CONNECTICUT,"FLOUNDER, WINTER","749,900",340,"697,407",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSPHIST
1988,CONNECTICUT,"FLOUNDER, WITCH","3,000",1,"3,000",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1988,CONNECTICUT,"FLOUNDER, YELLOWTAIL","168,100",76,"201,720",Public,Commercial,Limanda ferruginea,172909,ACCSPHIST
1988,CONNECTICUT,GOOSEFISH,"137,500",62,"237,875",Public,Commercial,Lophius americanus,164499,ACCSPHIST
1988,CONNECTICUT,HADDOCK,"10,000",5,"8,800",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSPHIST
1988,CONNECTICUT,"HAKE, RED","10,000",5,"1,700",Public,Commercial,Urophycis chuss,164730,ACCSPHIST
1988,CONNECTICUT,"HAKE, SILVER","377,000",171,"128,180",Public,Commercial,Merluccius bilinearis,164791,ACCSPHIST
1988,CONNECTICUT,"HAKE, WHITE","10,400",5,"4,160",Public,Commercial,Urophycis tenuis,164732,ACCSPHIST
1988,CONNECTICUT,HARVESTFISHES **,"174,300",79,"90,636",Public,Commercial,Peprilus,172564,ACCSPHIST
1988,CONNECTICUT,"HERRING, ATLANTIC",800,0,40,Public,Commercial,Clupea harengus,161722,ACCSPHIST
1988,CONNECTICUT,"LOBSTER, AMERICAN","2,053,800",932,"6,982,920",Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,CONNECTICUT,"MACKEREL, ATLANTIC","132,800",60,"13,280",Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1988,CONNECTICUT,MENHADENS **,"192,700",87,"21,710",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,CONNECTICUT,"OYSTER, EASTERN","1,091,950",495,"8,504,801",Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,CONNECTICUT,"PERCH, WHITE","4,200",2,"2,520",Public,Commercial,Morone americana,167678,ACCSPHIST
1988,CONNECTICUT,POLLOCK,500,0,310,Public,Commercial,Pollachius virens,164727,ACCSPHIST
1988,CONNECTICUT,PORGIES **,"791,400",359,"585,628",Public,Commercial,Sparidae,169180,ACCSPHIST
1988,CONNECTICUT,SEAROBINS **,"14,800",7,740,Public,Commercial,Triglidae,166972,ACCSPHIST
1988,CONNECTICUT,"SHAD, AMERICAN","189,100",86,"132,370",Public,Commercial,Alosa sapidissima,161702,ACCSPHIST
1988,CONNECTICUT,"SHARK, MAKO, SHORTFIN",400,0,500,Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1988,CONNECTICUT,"SHARKS, CHONDRICHTHYES (CLASS) **","7,100",3,"7,100",Public,Commercial,Chondrichthyes,159785,ACCSPHIST
1988,CONNECTICUT,"SHARKS, DOGFISH **","94,300",43,"11,316",Public,Commercial,Squalidae,160604,ACCSPHIST
1988,CONNECTICUT,"SKATES, RAJIDAE (FAMILY) **","122,712",56,"12,271",Public,Commercial,Rajidae,160845,ACCSPHIST
1988,CONNECTICUT,"SQUID, LONGFIN LOLIGO","793,662",360,"262,709",Public,Commercial,Loligo pealeii,82372,ACCSPHIST
1988,CONNECTICUT,TAUTOG,"112,100",51,"84,075",Public,Commercial,Tautoga onitis,170479,ACCSPHIST
1988,CONNECTICUT,"TILEFISH, GOLDEN","3,000",1,"3,000",Public,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSPHIST
1988,CONNECTICUT,"TUNA, LITTLE TUNNY","2,000",1,"1,700",Public,Commercial,Euthynnus alletteratus,172402,ACCSPHIST
1988,CONNECTICUT,"VERTEBRATES, JAWED","105,800",48,"12,560",Public,Commercial,Gnathostomata ,914179,ACCSPHIST
1988,CONNECTICUT,WEAKFISH,"2,400",1,"2,880",Public,Commercial,Cynoscion regalis,169241,ACCSPHIST
1988,CONNECTICUT,WINDOWPANE,"55,400",25,"22,160",Public,Commercial,Scophthalmus aquosus,172746,ACCSPHIST
1988,MAINE,"BASS, BLACK SEA","1,700",1,"1,654",Public,Commercial,Centropristis striata,167687,ACCSPHIST
1988,MAINE,BILLFISHES **,800,0,614,Public,Commercial,Istiophoridae,172486,ACCSPHIST
1988,MAINE,BLUEFISH,"8,600",4,"1,344",Public,Commercial,Pomatomus saltatrix,168559,ACCSPHIST
1988,MAINE,"CLAM, QUAHOG, OCEAN","968,600",439,"1,839,641",Public,Commercial,Arctica islandica,81343,ACCSPHIST
1988,MAINE,"CLAM, SOFT","2,311,100","1,048","7,423,976",Public,Commercial,Mya arenaria,81692,ACCSPHIST
1988,MAINE,"COD, ATLANTIC","8,104,100","3,676","4,033,556",Public,Commercial,Gadus morhua,164712,ACCSPHIST
1988,MAINE,"CRAB, ATLANTIC ROCK","1,197,700",543,"247,109",Public,Commercial,Cancer irroratus,98679,ACCSPHIST
1988,MAINE,"CRAB, JONAH","22,100",10,"4,395",Public,Commercial,Cancer borealis,98678,ACCSPHIST
1988,MAINE,"CRABS, DECAPODA (ORDER) **","1,900,700",862,"416,027",Public,Commercial,Decapoda,95599,ACCSPHIST
1988,MAINE,CRUSTACEANS **,800,0,"2,411",Public,Commercial,Crustacea,83677,ACCSPHIST
1988,MAINE,CUSK,"1,038,400",471,"466,268",Public,Commercial,Brosme brosme,164740,ACCSPHIST
1988,MAINE,DOLPHINFISH **,600,0,969,Public,Commercial,Coryphaena spp.,168790,ACCSPHIST
1988,MAINE,"DORY, BUCKLER","5,300",2,"2,693",Public,Commercial,Zenopsis conchifera,166284,ACCSPHIST
1988,MAINE,FLATFISHES **,"76,800",35,"49,122",Public,Commercial,Pleuronectiformes,172702,ACCSPHIST
1988,MAINE,"FLOUNDER, AMERICAN PLAICE","5,795,500","2,629","5,584,707",Public,Commercial,Hippoglossoides platessoides,172877,ACCSPHIST
1988,MAINE,"FLOUNDER, SUMMER","4,800",2,"6,856",Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1988,MAINE,"FLOUNDER, WINTER","617,200",280,"664,452",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSPHIST
1988,MAINE,"FLOUNDER, WITCH","4,529,000","2,054","6,485,064",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1988,MAINE,"FLOUNDER, YELLOWTAIL","1,909,500",866,"1,590,928",Public,Commercial,Limanda ferruginea,172909,ACCSPHIST
1988,MAINE,GOOSEFISH,"3,646,300","1,654","2,424,964",Public,Commercial,Lophius americanus,164499,ACCSPHIST
1988,MAINE,HADDOCK,"399,500",181,"499,762",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSPHIST
1988,MAINE,"HAKE, RED","73,400",33,"18,309",Public,Commercial,Urophycis chuss,164730,ACCSPHIST
1988,MAINE,"HAKE, SILVER","2,142,500",972,"416,676",Public,Commercial,Merluccius bilinearis,164791,ACCSPHIST
1988,MAINE,"HAKE, WHITE","5,950,300","2,699","1,691,757",Public,Commercial,Urophycis tenuis,164732,ACCSPHIST
1988,MAINE,"HAKES, RED AND WHITE **","766,800",348,"198,325",Public,Commercial,Urophycis,164729,ACCSPHIST
1988,MAINE,"HALIBUT, ATLANTIC","125,100",57,"278,325",Public,Commercial,Hippoglossus hippoglossus,172933,ACCSPHIST
1988,MAINE,"HALIBUT, GREENLAND",400,0,77,Public,Commercial,Reinhardtius hippoglossoides,172930,ACCSPHIST
1988,MAINE,HARVESTFISHES **,"247,100",112,"200,091",Public,Commercial,Peprilus,172564,ACCSPHIST
1988,MAINE,"HERRING, ATLANTIC","36,445,200","16,531","2,369,172",Public,Commercial,Clupea harengus,161722,ACCSPHIST
1988,MAINE,"LOBSTER, AMERICAN","21,738,800","9,861","60,742,438",Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,MAINE,"MACKEREL, ATLANTIC","1,155,000",524,"251,885",Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1988,MAINE,MENHADENS **,"19,687,800","8,930","411,669",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,MAINE,"MUSSEL, SEA","6,274,300","2,846","2,170,029",Public,Commercial,Mytilus edulis,79454,ACCSPHIST
1988,MAINE,"OYSTER, EASTERN","63,100",29,"322,543",Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,MAINE,"OYSTER, EDIBLE","342,200",155,"225,225",Public,Commercial,Ostrea edulis,79885,ACCSPHIST
1988,MAINE,PERIWINKLES,"356,400",162,"379,571",Public,Commercial,Littorinidae ,1206035,ACCSPHIST
1988,MAINE,POLLOCK,"9,849,500","4,468","3,502,749",Public,Commercial,Pollachius virens,164727,ACCSPHIST
1988,MAINE,"POLYCHAETE, BLOODWORMS","400,100",181,"1,932,865",Public,Commercial,Glycera dibranchiata,66107,ACCSPHIST
1988,MAINE,"POLYCHAETE, SANDWORMS **","458,500",208,"916,942",Public,Commercial,Nereis,65902,ACCSPHIST
1988,MAINE,PORGIES **,"19,600",9,"10,630",Public,Commercial,Sparidae,169180,ACCSPHIST
1988,MAINE,"POUT, OCEAN","6,600",3,971,Public,Commercial,Zoarces,630979,ACCSPHIST
1988,MAINE,"REDFISH, ACADIAN","869,700",394,"538,851",Public,Commercial,Sebastes fasciatus,166774,ACCSPHIST
